transaction_id,items
3916,"cafe,leche,mantequilla"
3917,"frutas,granola,yogurt"
3918,"botanas,cerveza,frutas,granola,papas,refresco,yogurt"
3919,"jamon,queso,salsa,tortillas"
3920,"cafe,cereal"
3921,"jamon,queso,tortillas"
3922,"cloro,frutas,granola,suavizante"
3923,"cafe,cereal,mantequilla"
3924,"frutas,yogurt"
3925,"frutas,yogurt"
3926,"cloro,detergente,suavizante"
3927,"cafe,leche"
3928,"cafe,jamon,leche,pan,tortillas"
3929,"cafe,cereal,leche,mantequilla"
3930,"frutas,papas,yogurt"
3931,"cereal,detergente,leche,mantequilla,pan,suavizante"
3932,"mantequilla,pan"
3933,"jamon,queso,salsa"
3934,"cloro,detergente,jamon,queso,salsa,suavizante"
3935,"cafe,frutas,leche,yogurt"
3936,"jamon,queso,tortillas"
3937,"cereal,jamon,salsa"
3938,"cloro,detergente,jamon,queso,suavizante,tortillas"
3939,"cloro,detergente,queso,salsa,suavizante,tortillas"
3940,"botanas,jamon,queso,refresco,salsa,tortillas"
3941,"detergente,suavizante"
3942,"cereal,leche,pan"
3943,"frutas,granola,yogurt"
3944,"cereal,frutas,granola,leche,mantequilla,pan,yogurt"
3945,"detergente,suavizante"
3946,"frutas,granola,jamon,salsa,tortillas,yogurt"
3947,"cloro,queso,suavizante,tortillas"
3948,"cloro,detergente,suavizante"
3949,"jamon,queso,tortillas"
3950,"botanas,jamon,papas,queso,refresco"
3951,"cafe,jamon,leche,mantequilla,pan,queso,salsa,tortillas"
3952,"frutas,granola,yogurt"
3953,"frutas,granola"
3954,"botanas,cerveza"
3955,"cereal,jamon,leche,mantequilla,queso,salsa,tortillas"
3956,"cerveza,jamon,refresco,salsa,tortillas"
3957,"botanas,cerveza,jamon,papas,queso,refresco,salsa"
3958,"cloro,detergente,jamon,suavizante,tortillas"
3959,"frutas,granola,yogurt"
3960,"botanas,frutas,granola,papas,refresco,yogurt"
3961,"botanas,cerveza,jamon,papas,refresco,salsa"
3962,"cafe,leche"
3963,"cloro,detergente,refresco,suavizante"
3964,"mantequilla,pan"
3965,"frutas,granola,yogurt"
3966,"botanas,papas,queso,refresco,salsa"
3967,"cloro,suavizante"
3968,"botanas,cerveza,detergente,papas,suavizante"
3969,"detergente,frutas,granola,suavizante,yogurt"
3970,"granola,yogurt"
3971,"cerveza,refresco"
3972,"botanas,cerveza,leche,mantequilla,pan"
3973,"queso,salsa,tortillas"
3974,"botanas,cerveza,cloro,detergente,refresco,suavizante"
3975,"cafe,jamon,mantequilla,salsa,tortillas"
3976,"frutas,granola,yogurt"
3977,"frutas,granola"
3978,"cloro,detergente,suavizante"
3979,"frutas,granola"
3980,"botanas,cerveza,cloro,detergente,papas,refresco,suavizante"
3981,"botanas,cerveza,cloro,detergente,papas,refresco,suavizante"
3982,"cerveza,cloro,detergente,papas,refresco,suavizante"
3983,"botanas,refresco"
3984,"cafe,cereal,detergente,leche,suavizante"
3985,"botanas,detergente,frutas,granola,suavizante,yogurt"
3986,"jamon,queso,salsa,tortillas"
3987,"frutas,yogurt"
3988,"cloro,detergente,granola,suavizante,yogurt"
3989,"cereal,leche,mantequilla,pan"
3990,"frutas,granola,yogurt"
3991,"frutas,granola,jamon,queso,salsa,tortillas,yogurt"
3992,"cloro,detergente,papas,refresco,suavizante"
3993,"frutas,granola,yogurt"
3994,"frutas,jamon,queso,salsa,tortillas,yogurt"
3995,"cloro,detergente,frutas,granola,yogurt"
3996,"botanas,cerveza,granola,papas,refresco,yogurt"
3997,"cerveza,refresco"
3998,"frutas,granola,jamon,queso,salsa,tortillas,yogurt"
3999,"cafe,frutas,granola,mantequilla"
4000,"cafe,cloro,detergente,frutas,leche"
4001,"botanas,cerveza,frutas,granola,papas,refresco,yogurt"
4002,"cloro,detergente,suavizante"
4003,"botanas,cafe,cereal,cerveza,mantequilla,papas,refresco"
4004,"jamon,queso,salsa,tortillas"
4005,"granola,jamon,queso,salsa,tortillas,yogurt"
4006,"cafe,cereal,frutas,granola,leche,yogurt"
4007,"papas,refresco"
4008,"salsa,tortillas"
4009,"cloro,detergente,papas,refresco,suavizante"
4010,"cafe,frutas,granola,jamon,queso,tortillas,yogurt"
4011,"cloro,jamon,queso,salsa,suavizante,tortillas"
4012,"botanas,cereal,cerveza,leche,mantequilla,pan,papas,refresco"
4013,"botanas,cafe,cerveza,leche,mantequilla,pan,papas,refresco"
4014,"cafe,cloro,detergente,leche,mantequilla"
4015,"cereal,leche,mantequilla,pan"
4016,"cloro,detergente,suavizante"
4017,"detergente,suavizante"
4018,"cerveza,papas,refresco"
4019,"cloro,detergente"
4020,"botanas,cerveza,papas"
4021,"cloro,detergente,refresco,suavizante"
4022,"frutas,granola,jamon,queso,salsa,tortillas"
4023,"botanas,cerveza,cloro,detergente,refresco,suavizante"
4024,"frutas,granola,yogurt"
4025,"cafe,cereal,cloro,pan"
4026,"cereal,mantequilla,pan"
4027,"detergente,frutas,suavizante"
4028,"cereal,leche,pan"
4029,"botanas,cerveza,pan,refresco"
4030,"jamon,queso,salsa"
4031,"cerveza,papas,refresco"
4032,"botanas,cerveza,frutas,refresco,yogurt"
4033,"botanas,cafe,cereal,mantequilla"
4034,"frutas,yogurt"
4035,"cerveza,papas,queso,refresco,tortillas"
4036,"jamon,queso,salsa,tortillas"
4037,"frutas,yogurt"
4038,"granola,yogurt"
4039,"cloro,detergente,suavizante"
4040,"botanas,cloro,detergente,jamon,salsa,suavizante"
4041,"cafe,cereal,leche,mantequilla"
4042,"botanas,cerveza,cloro,detergente,papas,suavizante"
4043,"botanas,cerveza,cloro,detergente,papas,refresco"
4044,"botanas,frutas,papas"
4045,"cafe,cloro,detergente,leche,mantequilla,pan"
4046,"cafe,leche,mantequilla,pan"
4047,"cereal,jamon,leche,mantequilla,queso,salsa,tortillas"
4048,"botanas,cerveza,papas"
4049,"cafe,cereal,cloro,detergente,leche,pan"
4050,"cloro,jamon,queso,salsa,suavizante,tortillas,yogurt"
4051,"cereal,cloro,detergente,leche,pan,salsa,suavizante"
4052,"cerveza,leche,pan,papas,refresco"
4053,"jamon,queso,salsa"
4054,"cloro,detergente,suavizante"
4055,"botanas,cerveza,frutas,papas,refresco,yogurt"
4056,"botanas,cerveza,papas,refresco"
4057,"cloro,detergente,suavizante"
4058,"botanas,cloro,detergente,papas,refresco"
4059,"detergente,jamon,salsa,suavizante"
4060,"cafe,cereal,jamon,leche,pan,queso,salsa"
4061,"frutas,yogurt"
4062,"frutas,granola,yogurt"
4063,"cloro,papas,refresco,suavizante"
4064,"cereal,frutas,granola,mantequilla"
4065,"cloro,detergente,frutas,granola,leche,suavizante,yogurt"
4066,"botanas,cafe,cerveza,mantequilla,refresco"
4067,"frutas,granola,refresco,yogurt"
4068,"granola,yogurt"
4069,"frutas,granola"
4070,"frutas,granola,yogurt"
4071,"botanas,detergente,papas,refresco,suavizante"
4072,"cafe,cereal,leche,pan"
4073,"botanas,cerveza,jamon,papas,queso,refresco,salsa,tortillas"
4074,"queso,salsa,tortillas"
4075,"botanas,cerveza,jamon,queso,refresco,salsa,tortillas"
4076,"cafe,frutas,granola,mantequilla,pan"
4077,"cafe,cereal,cerveza,leche,pan,refresco,salsa"
4078,"cloro,detergente,suavizante"
4079,"cafe,cloro,detergente,suavizante"
4080,"cloro,detergente,queso,salsa,suavizante"
4081,"cereal,granola,leche,mantequilla,yogurt"
4082,"botanas,cerveza,cloro,papas,refresco,suavizante"
4083,"frutas,granola,jamon,mantequilla,queso,salsa,tortillas,yogurt"
4084,"cloro,jamon,queso,salsa,suavizante,tortillas"
4085,"cereal,leche,mantequilla"
4086,"frutas,yogurt"
4087,"frutas,granola,yogurt"
4088,"cloro,detergente,jamon,suavizante,tortillas"
4089,"cereal,leche,pan,queso,tortillas"
4090,"botanas,cloro,detergente,papas,refresco"
4091,"frutas,granola,yogurt"
4092,"frutas,granola,jamon,yogurt"
4093,"jamon,queso,tortillas"
4094,"cloro,detergente,frutas,granola,suavizante,yogurt"
4095,"cloro,detergente,frutas,granola,suavizante,yogurt"
4096,"cloro,detergente,suavizante"
4097,"cloro,detergente,granola,suavizante"
4098,"frutas,granola,mantequilla,pan,yogurt"
4099,"botanas,cerveza,jamon,papas,queso,refresco,salsa,tortillas"
4100,"granola,yogurt"
4101,"botanas,cerveza,jamon,papas,queso,refresco,salsa,tortillas"
4102,"frutas,granola,yogurt"
4103,"jamon,tortillas"
4104,"botanas,cerveza,cloro,detergente,refresco"
4105,"botanas,cerveza,leche,pan,papas,refresco"
4106,"botanas,cerveza,jamon,papas,queso,refresco,salsa,tortillas"
4107,"botanas,cerveza,papas,refresco"
4108,"cloro,detergente,jamon,queso,salsa,suavizante"
4109,"cereal,frutas,leche,mantequilla,pan,yogurt"
4110,"cafe,leche"
4111,"cerveza,frutas,granola,papas"
4112,"cerveza,papas,refresco"
4113,"jamon,salsa"
4114,"botanas,jamon,papas,queso,salsa"
4115,"frutas,granola,jamon,salsa,tortillas,yogurt"
4116,"cloro,detergente,jamon,queso,salsa,tortillas"
4117,"frutas,granola,pan"
4118,"jamon,queso,salsa"
4119,"cereal,cloro,detergente,mantequilla,pan,suavizante"
4120,"cereal,frutas,granola,jamon,queso,tortillas,yogurt"
4121,"botanas,frutas,granola,papas,yogurt"
4122,"cloro,detergente,leche,suavizante"
4123,"cafe,cereal,jamon,mantequilla,pan,queso,salsa,tortillas"
4124,"cereal,leche,mantequilla,pan"
4125,"salsa,tortillas"
4126,"botanas,cerveza"
4127,"cereal,jamon,leche,mantequilla,pan,salsa,tortillas"
4128,"queso,salsa,tortillas"
4129,"botanas,cerveza,papas,refresco"
4130,"jamon,queso,tortillas"
4131,"frutas,granola,yogurt"
4132,"cloro,detergente,frutas,granola,yogurt"
4133,"cereal,frutas,granola,yogurt"
4134,"botanas,cerveza,pan,papas,refresco"
4135,"cloro,suavizante"
4136,"cloro,detergente"
4137,"cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
4138,"cafe,cloro,detergente,suavizante"
4139,"botanas,cerveza,papas,queso,refresco,salsa,tortillas"
4140,"papas,queso,salsa,tortillas"
4141,"cafe,cereal,leche,pan"
4142,"cloro,detergente,suavizante"
4143,"frutas,jamon,queso"
4144,"cloro,detergente,jamon,suavizante,tortillas"
4145,"cafe,cereal,cloro,detergente,pan,suavizante"
4146,"botanas,cerveza,cloro,detergente,papas,refresco,suavizante"
4147,"cereal,leche,mantequilla,pan"
4148,"jamon,queso,salsa,tortillas"
4149,"botanas,cafe,cereal,cerveza,pan,papas,refresco"
4150,"cloro,detergente,salsa,suavizante,tortillas"
4151,"jamon,queso,salsa,tortillas"
4152,"botanas,cerveza,papas,refresco"
4153,"botanas,cafe,cerveza,mantequilla,papas,refresco"
4154,"cloro,detergente,suavizante"
4155,"cafe,cloro,detergente,leche,mantequilla,suavizante"
4156,"cloro,detergente,suavizante"
4157,"granola,yogurt"
4158,"cafe,frutas,leche,mantequilla,yogurt"
4159,"detergente,suavizante,yogurt"
4160,"cereal,granola,leche,mantequilla,pan,yogurt"
4161,"cloro,detergente,queso,salsa,suavizante,tortillas"
4162,"cloro,suavizante"
4163,"botanas,cerveza,jamon,papas,refresco,tortillas"
4164,"cloro,detergente,papas,suavizante"
4165,"cloro,detergente,suavizante"
4166,"cereal,cloro,detergente,leche,suavizante"
4167,"cafe,pan"
4168,"botanas,cerveza,jamon,papas,queso,refresco,tortillas"
4169,"frutas,granola,jamon,queso,salsa,tortillas,yogurt"
4170,"botanas,cerveza,jamon,papas,queso,salsa"
4171,"jamon,queso,tortillas"
4172,"cloro,detergente,queso,salsa,tortillas"
4173,"botanas,cereal,leche,mantequilla,papas"
4174,"cafe,leche,mantequilla,pan"
4175,"cereal,pan,queso,salsa,tortillas"
4176,"cereal,leche,mantequilla"
4177,"frutas,granola,yogurt"
4178,"cerveza,cloro,suavizante"
4179,"cloro,detergente,jamon,queso,suavizante"
4180,"cloro,detergente,suavizante"
4181,"cafe,leche,mantequilla,pan"
4182,"cloro,detergente,suavizante"
4183,"cloro,detergente,jamon,tortillas"
4184,"cloro,jamon,queso,salsa,suavizante"
4185,"botanas,cerveza,refresco"
4186,"cerveza,cloro,detergente,granola,refresco,suavizante"
4187,"cloro,suavizante"
4188,"jamon,queso,tortillas"
4189,"cereal,frutas,granola,mantequilla,pan,yogurt"
4190,"cafe,cereal,pan"
4191,"cloro,detergente,queso,salsa,tortillas"
4192,"frutas,granola,queso,salsa,yogurt"
4193,"cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
4194,"cafe,cerveza,leche,mantequilla,papas,refresco"
4195,"botanas,cerveza,frutas,granola,papas,refresco,yogurt"
4196,"cafe,cereal,mantequilla,pan"
4197,"botanas,papas,queso,refresco,tortillas"
4198,"cafe,frutas,granola,pan"
4199,"frutas,granola,yogurt"
4200,"detergente,jamon,queso,salsa,suavizante,tortillas"
4201,"cerveza,papas,refresco"
4202,"cereal,frutas,granola,mantequilla,tortillas,yogurt"
4203,"botanas,refresco"
4204,"queso,salsa"
4205,"botanas,cerveza,jamon,papas,queso,refresco,salsa,tortillas"
4206,"frutas,granola,jamon,queso,salsa,tortillas,yogurt"
4207,"botanas,cerveza,papas,refresco"
4208,"botanas,granola,refresco,yogurt"
4209,"frutas,granola,mantequilla,pan,yogurt"
4210,"botanas,cerveza,jamon,papas,queso,refresco"
4211,"cafe,cloro,detergente,mantequilla,pan,suavizante"
4212,"cafe,cereal,pan,papas,refresco"
4213,"cloro,detergente,frutas,granola,suavizante,yogurt"
4214,"frutas,granola,yogurt"
4215,"jamon,queso"
4216,"cloro,detergente,suavizante"
4217,"cereal,mantequilla,pan,papas,refresco"
4218,"frutas,jamon,queso,salsa,tortillas,yogurt"
4219,"cerveza,refresco"
4220,"cloro,jamon,salsa,tortillas"
4221,"cloro,detergente,frutas,granola,suavizante,yogurt"
4222,"cafe,detergente,leche,mantequilla,pan,suavizante"
4223,"cafe,cloro,detergente,pan,suavizante"
4224,"botanas,cafe,cerveza,pan,papas,refresco"
4225,"cloro,detergente,granola,suavizante,yogurt"
4226,"botanas,cerveza,detergente,papas,refresco,suavizante"
4227,"botanas,queso,tortillas"
4228,"cafe,jamon,leche,pan,queso,salsa,tortillas"
4229,"cereal,frutas,granola,leche,mantequilla,yogurt"
4230,"frutas,granola"
4231,"detergente,suavizante,yogurt"
4232,"botanas,cafe,cerveza,leche,refresco"
4233,"frutas,yogurt"
4234,"botanas,cerveza,papas"
4235,"botanas,cerveza,refresco"
4236,"botanas,cerveza,cloro,detergente,papas,refresco"
4237,"cloro,granola,suavizante,yogurt"
4238,"cerveza,refresco"
4239,"cafe,frutas,granola,leche,mantequilla,pan,yogurt"
4240,"detergente,queso,salsa,suavizante,tortillas"
4241,"botanas,papas,queso,tortillas"
4242,"cerveza,cloro,detergente,papas,refresco"
4243,"cereal,mantequilla"
4244,"cloro,detergente,jamon,salsa,suavizante,tortillas"
4245,"jamon,salsa"
4246,"cerveza,frutas,granola,yogurt"
4247,"cerveza,papas,refresco"
4248,"cloro,detergente,suavizante"
4249,"cafe,jamon,leche,queso,salsa,tortillas"
4250,"cloro,detergente,frutas,granola,yogurt"
4251,"botanas,frutas,granola,papas,refresco,yogurt"
4252,"cloro,detergente,pan"
4253,"cloro,detergente,suavizante"
4254,"botanas,cerveza,detergente,papas,refresco,suavizante"
4255,"frutas,granola,jamon,queso,salsa,tortillas,yogurt"
4256,"cloro,detergente,suavizante"
4257,"frutas,granola,jamon,tortillas,yogurt"
4258,"cerveza,papas,queso,refresco,salsa,tortillas"
4259,"frutas,jamon,queso,yogurt"
4260,"jamon,queso,salsa,tortillas"
4261,"frutas,granola"
4262,"cloro,detergente,jamon,queso,salsa,suavizante"
4263,"detergente,suavizante"
4264,"botanas,cerveza,frutas,granola,papas,refresco,yogurt"
4265,"jamon,queso,salsa,tortillas"
4266,"botanas,cafe,cerveza,pan,papas,refresco"
4267,"frutas,granola,mantequilla,pan,refresco,yogurt"
4268,"cafe,jamon,mantequilla,queso"
4269,"jamon,queso,salsa,tortillas"
4270,"botanas,cerveza,frutas,granola,papas,refresco,salsa,yogurt"
4271,"jamon,salsa,tortillas"
4272,"cloro,queso,suavizante,tortillas"
4273,"granola,yogurt"
4274,"cerveza,jamon,papas,queso,tortillas"
4275,"cerveza,frutas,granola,yogurt"
4276,"detergente,jamon,queso,suavizante,tortillas"
4277,"cloro,queso,suavizante,tortillas"
4278,"cerveza,jamon,queso,refresco,tortillas"
4279,"detergente,jamon,salsa,suavizante"
4280,"jamon,queso,salsa,tortillas"
4281,"granola,jamon,tortillas,yogurt"
4282,"cafe,leche,mantequilla,pan"
4283,"frutas,granola,yogurt"
4284,"granola,yogurt"
4285,"botanas,cerveza,papas,refresco"
4286,"detergente,frutas,suavizante,yogurt"
4287,"jamon,queso,salsa,tortillas"
4288,"cafe,cereal,jamon,mantequilla,pan,queso"
4289,"cafe,cereal"
4290,"botanas,detergente,frutas,granola,suavizante,yogurt"
4291,"frutas,jamon,queso,salsa,tortillas,yogurt"
4292,"cafe,cereal,frutas,mantequilla,pan,yogurt"
4293,"detergente,queso,salsa,suavizante,tortillas"
4294,"frutas,granola,yogurt"
4295,"cereal,granola,leche,mantequilla,pan,yogurt"
4296,"frutas,granola,yogurt"
4297,"cerveza,jamon,papas,refresco,salsa"
4298,"granola,yogurt"
4299,"papas,refresco"
4300,"detergente,mantequilla,pan,suavizante,tortillas"
4301,"cafe,frutas,mantequilla,yogurt"
4302,"botanas,cerveza,cloro,detergente,papas,refresco"
4303,"detergente,leche,suavizante"
4304,"frutas,granola"
4305,"frutas,granola,yogurt"
4306,"cafe,cloro,detergente,pan"
4307,"cafe,cereal,leche,queso,salsa"
4308,"detergente,suavizante"
4309,"jamon,queso"
4310,"cloro,detergente,frutas,granola,suavizante,yogurt"
4311,"frutas,granola,yogurt"
4312,"jamon,queso,tortillas"
4313,"detergente,frutas,granola,suavizante,yogurt"
4314,"cloro,detergente,suavizante"
4315,"cerveza,papas"
4316,"cloro,detergente,jamon,queso,salsa,suavizante"
4317,"frutas,granola,queso,salsa,tortillas,yogurt"
4318,"cloro,suavizante"
4319,"botanas,cerveza,papas,refresco,salsa,tortillas"
4320,"botanas,cloro,papas,suavizante"
4321,"cerveza,papas,refresco"
4322,"frutas,granola"
4323,"botanas,frutas,granola,jamon,queso,salsa,tortillas"
4324,"botanas,cerveza,frutas,granola,papas,yogurt"
4325,"granola,yogurt"
4326,"cereal,leche,mantequilla,pan"
4327,"cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
4328,"cafe,cereal,mantequilla,pan"
4329,"jamon,queso,salsa,tortillas"
4330,"cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
4331,"detergente,salsa,suavizante"
4332,"botanas,cerveza,jamon,refresco,salsa,tortillas"
4333,"botanas,cafe,cereal,pan,refresco"
4334,"cloro,suavizante"
4335,"detergente,frutas,granola,suavizante,yogurt"
4336,"cloro,detergente,salsa,tortillas"
4337,"botanas,cerveza,papas,refresco"
4338,"granola,jamon,salsa,tortillas,yogurt"
4339,"botanas,cafe,cereal,cerveza,leche,mantequilla,papas,refresco"
4340,"cerveza,refresco,salsa,tortillas"
4341,"jamon,queso,salsa"
4342,"cloro,detergente,frutas,granola,suavizante,tortillas,yogurt"
4343,"mantequilla,pan,queso"
4344,"cafe,cereal,cloro,detergente,mantequilla,suavizante"
4345,"cafe,cereal,cloro,detergente,leche,pan,suavizante"
4346,"detergente,jamon,queso,salsa,suavizante,tortillas"
4347,"cloro,detergente,suavizante"
4348,"cafe,cereal,frutas,queso,tortillas"
4349,"botanas,cloro,detergente,papas,refresco,suavizante"
4350,"granola,yogurt"
4351,"cafe,frutas,granola,mantequilla"
4352,"leche,mantequilla,pan,queso,salsa"
4353,"jamon,salsa,tortillas"
4354,"frutas,granola,jamon,queso,salsa"
4355,"detergente,jamon,queso,salsa,suavizante,tortillas"
4356,"botanas,frutas,granola,papas,refresco,yogurt"
4357,"cafe,leche,mantequilla,pan"
4358,"cloro,frutas,queso,salsa,suavizante,tortillas"
4359,"botanas,cereal,cerveza,mantequilla,pan,papas,refresco"
4360,"cloro,detergente,suavizante"
4361,"botanas,cafe,cerveza,leche,pan"
4362,"jamon,queso,tortillas"
4363,"frutas,granola"
4364,"botanas,cerveza,papas,refresco,salsa,tortillas"
4365,"cloro,detergente,jamon,queso,suavizante,tortillas"
4366,"cloro,detergente,suavizante"
4367,"granola,queso,tortillas"
4368,"cafe,leche"
4369,"queso,salsa,tortillas"
4370,"cafe,frutas,granola,mantequilla,pan"
4371,"granola,yogurt"
4372,"jamon,pan,queso,tortillas"
4373,"botanas,cerveza,frutas,granola,papas,refresco"
4374,"detergente,suavizante"
4375,"detergente,jamon,salsa,suavizante,tortillas"
4376,"cloro,detergente,frutas,granola,suavizante,yogurt"
4377,"mantequilla,pan"
4378,"cloro,suavizante"
4379,"cafe,cereal,frutas,granola,pan,tortillas,yogurt"
4380,"cloro,detergente,jamon,salsa,tortillas"
4381,"cerveza,jamon,papas,salsa,tortillas"
4382,"frutas,jamon,queso,salsa,tortillas,yogurt"
4383,"cloro,detergente"
4384,"cerveza,papas,refresco"
4385,"frutas,mantequilla,pan,yogurt"
4386,"salsa,tortillas"
4387,"cloro,suavizante"
4388,"botanas,cerveza,jamon,papas,queso,refresco,salsa"
4389,"cerveza,jamon,papas,queso,refresco,salsa,tortillas"
4390,"frutas,granola,jamon,queso,salsa,tortillas"
4391,"cloro,detergente,suavizante"
4392,"frutas,granola,salsa,tortillas"
4393,"cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
4394,"botanas,cerveza,papas,refresco"
4395,"cafe,cereal,cloro,detergente,leche,suavizante"
4396,"cafe,cereal,frutas,granola,mantequilla,pan,yogurt"
4397,"cereal,cerveza,leche,papas"
4398,"granola,yogurt"
4399,"cafe,frutas,granola,leche,mantequilla,pan,yogurt"
4400,"cerveza,jamon,queso,refresco,salsa,tortillas"
4401,"botanas,cerveza,cloro,detergente,papas,suavizante"
4402,"cereal,leche,mantequilla,pan"
4403,"cloro,detergente,refresco,suavizante"
4404,"botanas,cerveza,papas,refresco"
4405,"frutas,granola,yogurt"
4406,"cafe,cereal,frutas,granola,pan,yogurt"
4407,"botanas,cerveza,granola,mantequilla,papas,refresco,yogurt"
4408,"botanas,cafe,cereal,pan,papas,refresco"
4409,"cloro,detergente,suavizante"
4410,"cafe,cereal,cloro,leche"
4411,"frutas,granola,yogurt"
4412,"jamon,queso,salsa,tortillas,yogurt"
4413,"frutas,granola,yogurt"
4414,"jamon,queso,salsa,tortillas"
4415,"jamon,queso,salsa,tortillas"
4416,"jamon,queso,salsa"
4417,"cafe,jamon,leche,mantequilla,queso,salsa,tortillas"
4418,"frutas,granola,yogurt"
4419,"botanas,cafe,cereal,cerveza,pan,papas,refresco"
4420,"cloro,detergente,frutas,suavizante,yogurt"
4421,"frutas,yogurt"
4422,"cerveza,cloro,papas,suavizante"
4423,"cafe,leche,mantequilla"
4424,"frutas,granola,leche,yogurt"
4425,"cloro,detergente,granola,yogurt"
4426,"queso,salsa,tortillas"
4427,"cereal,cloro,leche,suavizante"
4428,"cerveza,cloro,detergente,papas,refresco,suavizante"
4429,"botanas,cerveza,frutas,granola,papas"
4430,"cloro,suavizante"
4431,"frutas,yogurt"
4432,"cafe,cereal,jamon,queso"
4433,"queso,salsa,tortillas"
4434,"cafe,jamon,pan,queso,salsa,tortillas"
4435,"cloro,detergente,jamon,tortillas"
4436,"jamon,salsa"
4437,"botanas,cafe,cerveza,jamon,papas,refresco,tortillas"
4438,"jamon,leche,pan,queso,salsa"
4439,"jamon,tortillas"
4440,"cafe,frutas,granola,mantequilla,yogurt"
4441,"botanas,cerveza,cloro,detergente,refresco,suavizante"
4442,"cloro,detergente,leche,pan,suavizante"
4443,"jamon,salsa"
4444,"botanas,cerveza,jamon,papas,queso,refresco,salsa,tortillas"
4445,"cafe,cerveza,leche,pan,refresco"
4446,"jamon,leche,mantequilla,queso,salsa,tortillas"
4447,"granola,leche,mantequilla,pan,yogurt"
4448,"cereal,frutas,granola,mantequilla,pan,yogurt"
4449,"cafe,cereal,leche,papas,refresco"
4450,"cafe,detergente,leche,pan,suavizante"
4451,"botanas,papas,queso,refresco,salsa,tortillas"
4452,"cloro,detergente,jamon,queso,salsa,suavizante,tortillas"
4453,"granola,queso,salsa,tortillas,yogurt"
4454,"botanas,cerveza,jamon,papas,queso,refresco"
4455,"cafe,leche,pan"
4456,"botanas,cerveza,papas,refresco"
4457,"detergente,suavizante"
4458,"botanas,cerveza"
4459,"cloro,suavizante"
4460,"cereal,leche,mantequilla"
4461,"frutas,granola,yogurt"
4462,"cafe,cereal,leche,pan"
4463,"cloro,jamon,queso,tortillas"
4464,"botanas,cerveza,detergente,refresco,suavizante"
4465,"jamon,queso,salsa,tortillas"
4466,"cereal,mantequilla"
4467,"detergente,jamon,queso,salsa,suavizante,tortillas"
4468,"cafe,frutas,jamon,salsa,yogurt"
4469,"cerveza,jamon,queso,refresco,salsa,tortillas"
4470,"cafe,cloro,detergente"
4471,"botanas,cerveza,jamon,papas,queso,refresco,salsa"
4472,"cerveza,jamon,papas,queso,refresco"
4473,"botanas,cerveza,papas,refresco"
4474,"frutas,granola,yogurt"
4475,"cloro,detergente,suavizante"
4476,"cloro,detergente,suavizante"
4477,"cereal,leche,mantequilla"
4478,"botanas,papas,queso,refresco,salsa,tortillas"
4479,"botanas,cerveza,cloro,detergente,papas,refresco,suavizante"
4480,"botanas,cereal,cerveza"
4481,"frutas,yogurt"
4482,"cafe,frutas,granola,yogurt"
4483,"frutas,granola,yogurt"
4484,"detergente,frutas,yogurt"
4485,"botanas,cafe,mantequilla,papas"
4486,"botanas,cerveza"
4487,"botanas,cerveza"
4488,"cafe,frutas,granola,mantequilla,pan,yogurt"
4489,"cafe,cereal,pan"
4490,"salsa,tortillas"
4491,"botanas,cerveza,jamon,queso,salsa"
4492,"cafe,cereal,jamon,pan,salsa"
4493,"botanas,papas,refresco"
4494,"cereal,cloro,detergente,leche,pan,suavizante"
4495,"botanas,cerveza,frutas,granola,papas,refresco,yogurt"
4496,"frutas,granola"
4497,"botanas,cereal,cerveza,frutas,leche,mantequilla,papas"
4498,"cafe,cereal,jamon,mantequilla,pan,queso,salsa,tortillas"
4499,"cafe,frutas,granola,leche,pan"
4500,"cafe,cloro,pan,queso,salsa"
4501,"cerveza,cloro,detergente,papas"
4502,"cloro,detergente,mantequilla,queso,suavizante,tortillas"
4503,"botanas,cerveza,jamon,papas,queso,refresco,salsa"
4504,"frutas,yogurt"
4505,"frutas,granola,jamon,queso,salsa,yogurt"
4506,"jamon,queso,tortillas"
4507,"cloro,detergente,granola,suavizante,yogurt"
4508,"frutas,granola,salsa,yogurt"
4509,"frutas,granola,jamon,queso,tortillas,yogurt"
4510,"frutas,granola,leche,mantequilla,pan"
4511,"botanas,cafe,cereal,cerveza,leche,mantequilla,papas,refresco,tortillas"
4512,"cafe,mantequilla,pan"
4513,"frutas,granola,jamon,salsa,tortillas,yogurt"
4514,"cafe,detergente,leche,mantequilla,pan,suavizante"
4515,"cereal,frutas,granola,leche,yogurt"
4516,"cloro,detergente,jamon,queso,suavizante"
4517,"cereal,granola,leche,mantequilla,yogurt"
4518,"jamon,queso,salsa"
4519,"frutas,pan,yogurt"
4520,"cafe,jamon,pan,queso,salsa,tortillas"
4521,"cafe,cereal,mantequilla,tortillas"
4522,"cerveza,papas"
4523,"botanas,cerveza,papas,queso,refresco,salsa,tortillas"
4524,"frutas,yogurt"
4525,"botanas,cerveza,jamon,papas,refresco,salsa"
4526,"botanas,cafe,cereal,cerveza,leche,pan,papas,refresco"
4527,"frutas,granola,mantequilla,pan,yogurt"
4528,"cloro,detergente,suavizante"
